ID	ZT0_REP1	ZT0_REP2	ZT0_REP3	ZT0.75_REP1	ZT0.75_REP2	ZT0.75_REP3	ZT1.75_REP1	ZT1.75_REP2	ZT1.75_REP3	ZT3.75_REP1	ZT3.75_REP2	ZT3.75_REP3	ZT5.75_REP1	ZT5.75_REP2	ZT5.75_REP3	ZT7.75_REP1	ZT7.75_REP2	ZT7.75_REP3	ZT9.75_REP1	ZT9.75_REP2	ZT9.75_REP3	ZT10.75_REP1	ZT10.75_REP2	ZT10.75_REP3	ZT11.5_REP1	ZT11.5_REP2	ZT11.5_REP3	ZT12_REP1	ZT12_REP2	ZT12_REP3	ZT12.75_REP1	ZT12.75_REP2	ZT12.75_REP3	ZT13.75_REP1	ZT13.75_REP2	ZT13.75_REP3	ZT15.75_REP1	ZT15.75_REP2	ZT15.75_REP3	ZT17.75_REP1	ZT17.75_REP2	ZT17.75_REP3	ZT19.75_REP1	ZT19.75_REP2	ZT19.75_REP3	ZT21.75_REP1	ZT21.75_REP2	ZT21.75_REP3	ZT22.75_REP1	ZT22.75_REP2	ZT22.75_REP3	ZT23.5_REP1	ZT23.5_REP2	ZT23.5_REP3
sub_354	1690.7	1828.96	1407.24	1649.68	1921.73	1477.44	1702.71	1809.35	1983.45	1658.47	1485.66	1704.73	1222.73	1155.07	1489.03	1588.13	1457.44	1152.73	1238.69	1290.88	1283.72	1082.16	1494.5	1278.71	712.997	1030.97	1002.79	1291.4	805.969	1087.02	948.168	1076.8	1004.35	789.843	1055.49	1027.38	948.183	1270.61	946.334	1253.47	1250.36	1028.08	1321.82	1054.59	1073.4	1332.32	785.092	1527.17	2111.64	1160.84	1415.16	1220.33	1459.26	1697.02
sub_355	224.898	240.545	225.772	198.481	234.278	167.244	240.654	238.721	221.484	171.611	180.506	176.843	169.61	171.43	226.432	172.509	169.666	174.582	89.0688	132.637	115.632	120.026	157.137	120.632	85.8138	65.5678	80.4687	116.717	91.4019	88.4742	80.3935	129.095	101.808	75.1318	83.9532	78.7289	85.9345	97.2818	88.0951	126.762	97.5396	68.591	90.2921	93.6405	101.307	96.5746	90.7906	126.307	167.047	85.783	155.554	133.154	106.109	221.116
sub_356	192.439	209.968	114.712	203.505	197.076	141.022	130.931	123.881	217.53	257.424	214.234	186.487	201.693	201.029	250.554	290.495	579.613	263.402	470.343	403.958	414.538	412.324	485.818	537.295	365.203	139.685	385.179	473.585	380.671	420.539	392.263	432.479	411.905	303.583	430.27	394.143	289.306	121.773	410.867	425.585	400.176	218.54	278.884	353.041	374.122	262.725	205.961	395.192	166.627	146.842	175.098	124.894	120.373	212.506
sub_357	644.739	799.402	818.57	806.643	839.307	839.256	815.224	940.17	1180.14	1063.89	834.829	1027.87	978.801	899.444	1077	1079.06	1143.92	953.845	980.615	866.91	889.327	839.145	1005.66	836.126	506.486	739.015	712.057	678.458	529.694	757.468	581.521	804.916	579.595	428.55	537.863	573.751	470.374	526.169	329.22	539.074	553.906	385.083	530.041	467.767	488.917	585.664	396.48	610.202	757.607	498.165	648.281	673.127	582.049	680.406
sub_358	2002.31	2088.54	1777.48	2158.65	2529.57	2069.5	2652.35	2575.74	2928.67	2891.85	3019.8	2658.22	1865.26	2116.48	2330.44	2823.63	3235.71	3078.17	2358.64	2211.78	2368.68	2238.96	2821.87	2526.03	1496.86	1804.25	2104.47	2295.14	1444.48	2300.31	1425.56	1944.6	1649.54	1235.01	1756.13	1436.48	1202.81	1427.04	1024.09	1519.6	1496.67	1220.4	1339.13	1267.31	1269.08	1349.04	1300.58	1720.34	2279.28	1424.45	1726.23	1515.67	1880.7	2225.1
sub_359	608.276	652	604.926	657.095	733.961	690.204	752.839	729.772	971.48	907.009	839.635	869.331	843.556	808.709	812.558	1003.86	976.27	798.278	901.807	828.367	857.162	787.389	974.213	831.176	558.674	707.793	713.405	761.542	534.879	717.028	583.071	733.917	627.368	490.319	552.336	546.023	493.928	561.975	525.296	579.187	590.86	469.09	528.617	449.608	492.861	553.578	445.822	600.843	716.182	542.132	596.4	559.339	537.232	606.59
sub_360	810.836	852.039	623.125	876.639	1045.42	800.913	910.408	1108.82	952.272	932.232	903.816	880.982	808.626	687.636	687.32	979.829	795.534	745.147	811.235	704.253	745.9	631.82	930.527	828.561	452.613	737.04	611.114	673.661	481.797	693.082	559.004	714.009	664.994	464.872	602.549	538.726	509.249	616.059	470.982	579.096	587.011	503.202	610.531	547.255	565.468	617.698	596.131	676.617	851.931	603.232	721.32	708.947	702.352	814.32
sub_361	71.8142	58.0565	49.5366	51.9684	79.0001	52.7204	59.3509	50.6365	127.627	135.947	124.894	155.387	99.5965	134.889	107.011	162.106	244.932	117.914	240.971	221.911	215.278	200.383	297.213	233.235	141.38	101.68	182.618	198.007	179.526	205.92	175.664	259.833	204.729	136.952	211.554	166.789	147.764	110.752	172.805	171.447	187.756	98.4022	136.85	162.54	170.519	138.024	107.619	203.578	137.948	96.8387	112.468	114.538	96.2296	125.406
sub_362	121.515	123.372	127.756	114.438	102.02	99.3184	92.9405	104.202	172.607	166.791	182.763	211.134	153.294	172.865	188.39	250.506	382.593	227.855	292.395	270.015	299.992	284.84	356.361	375.756	196.07	228.191	247.037	273.149	202.936	228.801	280.769	253.287	261.677	166.465	231.021	213.729	143.542	126.462	162.671	187.621	186.722	129.488	166.659	152.592	147.079	142.326	115.428	193.087	140.166	127.529	128.301	125.199	118.606	157.632
sub_363	1238.66	1210.82	1447.23	1136.05	1278.66	1234.16	1267.78	1263.41	1736.89	1529.52	1388.91	1424.1	1192.07	1186.92	1436.13	1764.22	1836.44	1659.97	1769.63	1608.32	1698.73	1652.46	1865.12	1788.12	1226.38	1672.04	1812.48	1947.91	1039.65	1713.64	1457.29	1831.17	1356.98	1339.82	1414.22	1362.21	1179.63	1172.18	1140.47	1593.29	1504.73	819.52	1423.66	915.027	1080.01	1157.48	857.092	1027.74	1470.3	1018.98	1042.08	913.913	911.931	1142.55
sub_364	252.456	242.509	290.542	247.044	244.325	221.853	243.812	279.831	306.559	331.72	270.679	259.03	286.517	245.318	329.82	420.712	365.336	308.448	315.36	321.268	370.089	374.326	477.775	398.023	311.562	290.126	320.3	387.46	225.142	357.112	229.038	389.351	301.2	216.699	292.531	249.656	204.401	206.531	198.457	220.098	203.833	162.508	216.565	165.675	184.4	208.39	167.271	217.877	243.217	179.335	251.028	184.779	204.255	275.179
sub_365	181.77	202.34	112.343	227.781	255.138	68.6597	222.876	187.31	287.942	225.625	269.637	263.474	221.078	263.974	265.772	390.712	458.312	187.568	405.463	367.131	373.62	338.363	400.968	289.986	360.567	221.719	432.035	429.116	403.65	345.974	300.029	400.345	338.344	318.501	420.197	321.346	270.541	237.488	514.422	400.435	366.439	252.191	274.909	298.853	370.566	306.958	157.923	238.934	197.847	175.879	201.125	176.559	156.301	235.151
sub_366	331.062	310.562	352.207	316.122	355.866	338.775	359.282	424.217	424.324	438.788	424.881	411.35	361.291	389.481	477.912	455.501	447.792	424.554	380.29	355.37	328.368	333.575	398.307	348.463	265.25	335.785	315.576	337.078	265.613	324.558	265.989	312.959	287.089	199.31	228.041	222.948	195.841	265.358	213.548	269.826	283.492	210.795	234.079	224.532	254.674	282.889	207.697	266.604	313.879	257.501	262.749	259.999	303.503	338.571
sub_367	93.541	60.5018	57.582	45.0521	80.8954	99.7386	76.2157	131.525	84.2642	60.8048	91.2941	84.6467	113.085	102.468	135.608	137.563	99.1753	122.888	132.091	102.383	115.675	103.261	137.192	115.181	84.1935	123.997	124.518	115.528	95.7163	104.77	131.784	108.322	97.1163	107.342	100.565	79.7559	123.485	74.0152	96.4799	82.937	102.742	58.7758	53.0342	59.8633	61.4922	65.898	46.632	71.3455	57.2738	47.5627	61.547	72.9514	50.6772	66.4411
sub_368	1718.82	1833.19	1512.2	1753.92	1766.14	1615.06	1748.55	2021.18	2273.18	2354.47	2237.96	2383.53	2103.11	1972.43	2394.34	3009.97	2426.69	2124.43	2164.35	2117.8	2095.54	2186.38	2394.7	2419.83	1615.92	2105.65	1985.74	1979.42	1609.16	1718.81	1673.65	1512.54	1740.3	1360.94	1341.6	1426.33	1008.39	1328.31	1232.92	1289.08	1330.14	944.962	1419	999.272	1306.54	1127.78	811.96	1258.62	1718.78	1006.1	1333.63	1268.7	1324.19	1607.26
sub_369	1014.46	1129.69	1026.87	1188.4	1267.08	1130.03	1147.35	1422.42	1966.82	1767.12	1881.73	1504.28	1392.21	1351.11	1425.03	1951.5	1834.23	1688.38	1550.34	1569.8	1527.3	1575.73	1595.26	1658.68	1016.09	1462.16	1336.6	1458.6	1027.99	1292.68	1064.65	1094.12	1103.82	913.738	1074.22	1014.15	775.292	959.035	896.846	1005.24	910.172	708.67	965.491	673.156	719.065	875.625	646.82	744.453	1416.54	763.101	929.421	914.808	918.936	1090.64
sub_370	1533.56	1064.38	1388.85	1457.51	1451.42	1474.53	1632.86	1587.42	1441.58	1268.05	1363.15	1406.26	1311.93	1282.97	1332.11	1453.67	1247.22	1526.24	972.721	1058.39	997.544	900.55	1186.89	913.506	674.349	975.068	783.112	806.416	723.717	780.005	660.561	876.255	680.552	494.128	499.585	555.071	535.068	528.61	599.72	662.862	644.742	544.822	601.774	561.089	683.676	879.187	770.914	846.359	1347.24	802.306	950.16	1025.41	769.203	1192.34
sub_371	3644.04	3501.41	3650.13	4102.24	4356.6	3886.78	4098.71	4516.88	4596.56	4632.33	4354.33	4604.52	3970.04	4102.21	4568.18	4133.24	4493.93	4612.3	4032.56	3779.34	3797.81	3675.85	4089.96	3782.84	2380.89	3426.37	3234.73	3372.19	2536.87	3215.37	2772.6	3259.63	2764.7	2081.43	2549.37	2499.38	2047.97	2486.99	2023.62	2614.2	2612.32	1970.27	2468.05	2271.82	2433.97	2934.3	2130.16	3227.89	3929.67	2846.64	3090.42	2987.84	2982.31	3607.91
sub_372	733.301	686.992	645.727	713.204	710.932	670.963	837.641	803.808	808.645	786.147	779.805	747.317	619.679	735.161	681.637	762.96	675.588	727.463	666.508	618.102	651.322	636.108	766.299	672.155	462.189	630.068	534.66	683.637	428.349	610.379	452.079	613.013	484.382	465.13	506.103	495.991	412.663	489.095	456.725	516.08	549.557	406.285	486.431	445.548	473.039	506.389	506.359	524.681	622.532	540.837	572.406	494.311	574.227	613.15
sub_373	4145.93	4190.43	3717.27	4333.72	4361.1	4082.55	4244.22	4424.42	5228.83	4781.06	4813.25	4782.08	4760.6	4551.76	4838.07	5600.73	5500.01	4866.94	5214.9	5108.26	5411.42	4866.77	6139.98	5393.25	3872.78	4416.58	4886.72	5227.76	4186.48	4823.76	4556.05	5168.08	4593.9	3552.29	4201.48	4035.29	3961.96	3611.02	4342.6	4475.98	4384.22	3158.86	3925.55	3250.92	4044.75	3849.87	3412.27	4436.2	4208.45	3398.77	3412.5	3262.96	3198.36	3934.47
sub_374	297.208	288.044	318.721	283.717	367.138	315.952	316.188	395.734	362.457	330.674	292.79	325.476	295.972	320.765	318.694	335.281	318.748	337.083	329.68	234.648	264.655	226.63	377.047	304.934	196.147	256.151	257.669	256.54	171.732	245.499	197.033	239.798	248.848	158.563	191.053	195.325	193.893	220.355	184.682	234.307	207.557	159.828	200.153	202.334	216.182	224.111	187.003	228.483	306.906	225.075	231.79	220.956	223.625	290.12
sub_375	434.695	427.495	302.589	395.407	479.974	443.511	497.551	520.604	509.763	481.741	438.675	432.02	393.593	343.017	335.136	480.564	403.705	353.561	409.51	340.027	391.065	310.663	477.762	338.806	209.389	352.39	327.019	340.193	264.734	312.787	273.448	351.721	301.784	263.159	266.54	299.059	236.964	321.811	216.873	273.951	276.853	253.373	302.56	241.534	259.858	349.328	261.446	300.76	397.046	310.763	359.627	343.527	332.325	449.769
sub_376	1099.42	1196.67	1188.1	1193.97	1349.55	1224.78	1307.56	1456.11	1425.45	1192.7	1312.93	1214.43	1197.36	989.474	1284.02	1182.25	1287.07	1366.34	1215.19	1166.87	1197.24	1062.6	1306.51	1362.9	860.877	1021.8	938.936	1032.1	752.194	987.497	783.117	942.346	904.49	690.849	1004.36	727.558	714.448	801.667	661.435	795.894	895.865	623.678	735.417	636.668	769.555	910.08	641.936	1120.64	1349.49	662.522	1015.65	981.416	723.651	1161.32
sub_377	2392.06	2170.85	1977.84	2627.31	2887.36	2736.86	2405.74	3052.09	3159.78	2689.68	2399.51	2607	2140.86	2269.31	2439.35	2672.3	2532.34	2253.84	2029.4	1938.17	1896.79	1616.3	2476.9	2387.95	1183.01	2066.32	1680.8	1756.52	1264.67	1572.04	1231.68	1882.19	1571.57	1048.44	1305.52	1230.44	1128.57	1510.39	1309.57	1772.37	1827.63	1343.01	1821.03	1302.3	1693.76	1770.26	1747.54	1898.71	2732.44	1856.75	2298.68	2113.76	1885.92	2666.85
sub_378	219.047	216.56	249.361	235.781	241.716	254.826	236.105	286.936	316.873	328.502	286.112	319.036	277.423	290.483	314.102	343.947	374.333	287.362	300.709	265.712	271.394	259.368	365.201	339.328	216.404	247.396	230.602	272.939	160.968	231.874	202.653	216.506	186.343	144.417	163.348	186.333	172.208	150.898	137.164	181.103	223.92	124.499	183.727	171.104	173.885	183.464	138.51	208.577	227.596	136.094	186.122	179.018	201.411	180.681
sub_379	1530.52	1682.52	1145.21	1605.95	1744	1290.95	1501.1	1665.73	2042.04	2027.62	2153.31	1928.54	1932.04	1692.97	1752.94	2446	2248.04	1964.47	1970.81	2258.94	2310.87	2068.7	2584.61	2179.33	1740.69	1824.95	2166.1	2146	1710.67	2052.51	1862.38	2016.83	1904.39	1557.78	1669.56	1593.81	1494.85	1341.8	1580.07	1887.32	1875.3	1121.96	1654.06	1592.44	1671.2	1461.62	1142.23	1605.9	1646.68	1253.17	1389.03	1259.45	1321.9	1333.57
sub_380	462.482	376.861	310.863	380.222	430.385	349.756	439.964	414.352	523.66	521.818	432.471	543.728	400.324	459.877	492.99	544.169	537.475	521.548	473.575	473.842	489.539	438.389	584.274	377.764	277.341	366.832	363.187	390.105	255.998	405.768	296.828	387.411	317.065	176.639	264.316	195.631	215.825	286.302	259.777	278.122	332.979	200.03	245.2	261.299	253.127	263.718	209.762	292.961	481.757	289.867	336.971	398.204	296.053	396.486
sub_381	174.759	194.658	175.41	220.174	208.13	165.948	200.305	212.569	316.175	257.515	244.286	232.238	172.239	168.597	177.382	224.542	207.06	168.386	174.903	143.107	143.945	156.161	180.339	185.761	129.994	166.675	146.855	148.232	108.878	127.541	87.719	134.469	157.716	84.5767	119.593	98.638	94.6451	124.245	90.9221	154.686	123.395	147.608	152.414	143.366	133.726	177.012	147.369	194.371	236.84	177.323	207.206	211.965	182.746	235.873
sub_382	1936.91	1882.94	1422.18	1836.57	2208.81	1756.09	2002.33	1935.31	2073.04	1695.02	1874.89	1820.86	1579.92	1555.06	1475.28	2074.82	1648.73	1436.09	1835.53	1358.51	1552.24	1372.26	1982.37	1594.01	1053.86	1447.86	1349.6	1485.07	1159.53	1519.28	1337.35	1687.26	1534.9	1300.79	1336.44	1331.2	1352.53	1493.59	1408.12	1614.06	1716.9	1382.44	1596.38	1348.15	1498.43	1507.25	1410.35	1499.99	2002.37	1492.76	1718.44	1552.51	1677.94	1862.68
sub_383	659.013	666.445	673.517	712.089	678.616	675.311	806.287	857.744	838.029	855.146	776.981	825.481	856.608	763.408	872.152	960.095	962.097	795.687	811.343	754.394	747.693	698.992	815.982	806.258	497.459	632.289	633.298	654.656	484.197	603.87	496.316	587.009	522.213	485.526	517.145	491.46	405.907	529.46	421.863	517.794	553.964	421.225	513.183	428.458	455.648	578.045	450.768	629.088	713.547	521.168	585.822	569.859	547.033	678.766
sub_384	5154.1	6811.67	6012.5	7214.92	7143.98	5940.5	5847.02	6880.94	7071.37	5566.55	5071.05	5241.9	3906.72	4125.54	5386.76	5343.98	5495.75	4470.52	4616.81	4096.5	4575.88	3979.34	5526.09	4613.76	2551.8	3189.23	3186.46	3920.94	2915.14	3335.15	2973.4	4505.81	3964.57	3418.02	4089.42	4318.68	3625.31	4755	3825.58	5220.87	4846.88	3644.91	4978.91	3486.01	3984.14	5079.96	4099.95	5315.56	6227.99	5001.3	5322.1	4666.94	5326.4	5968.04
sub_385	1586.97	1371.34	1462.89	1587.22	1738.84	1488.96	1430.3	1327.31	1576.97	1538.66	1285.74	1244.85	1327.99	1357.8	1314.4	1421.73	1816.81	1049.32	1615.86	1287.87	1620.44	1653.99	2324.84	2146.72	1670.92	1601.79	1876.99	2080.3	1495.99	2014.22	1576.56	2130.25	2163.39	1679.38	1908.31	1977.6	1811.36	1453.37	1913.07	1994.67	1777.43	1419.92	1460.73	1381.79	1751.9	1483.44	1650.9	1593.6	1477.31	1334.94	1644.71	1143.18	1332.28	1763.03
sub_386	1135.34	861.185	1151.59	1012.67	1067.77	1077.64	975.169	991.397	1207.21	1115.76	945.184	903.108	1033.28	1088.26	1290.07	1199.02	1280.64	910.233	1203.9	968.625	1157.17	1181.2	1626.87	1570.11	1345.78	1383.07	1433.94	1446.63	1173.58	1462.55	1350.05	1568.43	1552.5	1295.49	1277.53	1384.44	1329.1	1277.16	1335.48	1287.22	1389.64	1073.67	1012.3	990.465	1217.27	1024.32	1081.87	1141.56	1161.18	1047.91	1302.52	881.429	966.513	1283.88
sub_387	97.6931	90.1638	90.1519	85.0334	127.771	113.294	106.867	125.549	145.51	78.3579	126.354	71.7774	60.5595	79.6389	64.4441	90.3475	80.3739	94.5131	58.8575	57.7073	57.0432	63.923	115.894	69.9285	28.0514	71.423	57.5678	60.668	38.3923	64.4114	20.0696	61.1616	52.8434	53.3038	30.3082	31.8975	44.7397	59.3399	45.3362	50.9173	76.1595	59.3689	102.207	47.1116	73.2283	68.9336	78.8469	95.6103	71.284	76.6107	94.4879	99.7253	73.2075	128.495
sub_388	2523.45	2690.66	2837.19	2716.17	2983.53	2419.66	3016.09	3212.01	3703.67	3187.86	3256.05	3242.98	2657.9	2625.7	3255.92	3059.19	3167.15	2311.34	2336.35	2230.62	2471.69	2332.92	2701.68	2266.23	1617.7	2096.64	1745.6	2287.8	1477.34	2419.92	1580.21	1859.72	1549.78	1512.3	1427.59	1575.61	1501.3	1841.59	1689.86	2081.54	2139.69	1516.91	1884.85	1741.78	1860.91	2007.88	2072.22	2343.72	2949.92	2418.49	2355.9	2085.75	2186.1	2538.3
sub_389	639.799	614.691	518.852	559.128	659.14	545.321	592.23	799.264	487.999	568.686	498.899	483.286	454.386	420.643	417.761	443.608	371.285	443.146	370.094	322.173	406.921	395.25	345.866	412.003	230.241	394.718	310.296	277.322	251.34	290.66	273.613	307.065	292.186	223.712	242.356	305.927	288.511	244.373	345.005	332.147	346.646	258.106	719.457	367.381	246.121	349.58	314.12	457.626	616.064	222.242	466.663	448.573	326.854	503.04
sub_390	707.206	811.441	660.723	781.484	854.61	853.704	890.434	989.33	1020.01	931.304	972.58	875.803	835.264	866.734	835.83	1063.27	945.731	1015.35	892.409	860.379	879.699	766.741	1051.32	1004.03	579.585	794.73	712.011	793.212	551.221	742.635	584.365	760.393	638.688	466.814	558.954	544.294	487.656	595.409	496.655	618.195	631.369	452.212	544.237	495.157	509.947	579.461	444.454	633.801	789.747	521.903	633.667	595.185	571.246	731.883
sub_391	64.883	57.7393	53.6005	61.5298	64.5678	89.4261	71.5605	104.13	123.802	87.0373	81.7118	101.808	77.1138	77.427	110.656	102.701	121.647	78.1602	112.926	69.7157	99.2978	70.8666	109.055	90.9931	50.1835	51.1935	62.5766	74.9343	44.602	47.8591	44.3157	65.3968	53.7574	36.6072	56.0145	45.8473	45.1088	46.2913	41.5215	73.8419	54.0503	28.6642	32.511	58.405	36.335	40.481	38.4981	71.3224	82.6261	34.7853	64.2758	45.6883	53.5735	77.2269
sub_392	116.667	106.342	72.3363	93.8755	107.056	104.63	83.3829	81.084	77.8697	91.5887	65.8043	59.956	146.562	172.259	225.662	889.535	590.231	867.832	1500.1	1200.04	1446.82	1581.97	1962.52	1672.88	1494.08	1565.98	1645.67	1667.63	1326.15	1623.24	1219.28	1604.98	1107.1	751.19	878.306	856.376	554.46	472.067	493.058	149.085	132.077	161.086	94.185	89.8124	98.6942	77.3709	74.191	92.1406	94.6826	55.8601	97.9307	59.0504	75.9664	71.6724
sub_393	1877.46	1686.66	1438.63	1426.08	2108.97	1633.08	1824.87	1893.45	2420.73	2322.76	2060.73	1983.59	1962.77	1978.77	1789.15	2358.19	2572.81	1709.83	1791.14	1844.88	1818.68	1773.37	2166.14	1617.12	964.11	1808.89	1411.2	1579.04	1493.27	1563.09	1147.88	1109.87	1141.78	924.596	987.89	1208.47	938.927	1049.62	614.613	868.403	820.36	794.968	1129.64	938.944	1100.57	1503.21	707.384	1621.3	2201.23	1226.66	1549.3	1619.6	1533.71	1956.75
sub_394	1332.11	1353.42	1056.07	1141.9	1494.63	1122.35	1385.29	1359.76	1632.58	1640.57	1368.04	1715.23	1240.72	1542.48	1456.14	1859.9	1918.32	1491.59	1185.31	1165.5	1241.18	1180.87	1612.73	1051.91	741.305	1040.68	917.785	1279.02	902.781	824.705	834.05	835.997	923.178	749.262	732.831	913.898	614.228	539.309	627.016	720.089	661.418	559.455	710.306	561.341	682.543	998.865	521.399	971.083	1162.5	840.991	1004.08	813.6	1040.83	1031.27
sub_395	1964.14	2353.12	2876.73	2480.75	2642.36	2124.85	2304.38	1944.03	2435.65	1963.84	1813.4	2399.76	1114.3	1492.62	2120.33	1939.13	2174.51	1885.12	2338.99	2536.08	2711.57	2813.1	2934.92	2708.16	2438.32	2872.09	3066.6	3358.18	2015.6	2785.5	2353.63	3768.77	3429.84	2222.2	3026.5	3346.81	3048.88	3294.58	2321.82	2858.02	2728.37	2337.04	2985.49	2005.71	2684.96	3184.9	2190.74	2790.4	2869.37	2741.92	3017.94	2321.17	1665.76	2349.18
sub_396	2073.71	1661.49	2020.39	1695.88	2063.13	1434.1	1491.86	1867.11	1887.44	1260.17	1776.53	1204.06	1227.37	1597.54	1525.43	1358.14	1388.94	1156.55	1816.16	1484.05	2058.8	1943.76	2366.24	2136.46	2014.96	2664.09	2670.09	2340.81	2279.94	2648.38	2385.25	2741.3	2501.14	2388.43	2362.12	2347.7	2592.94	2489.09	2623.32	1926.81	1875.68	2297.28	2655.14	1752.13	2109.11	1402.5	1614.29	1661.23	1697.21	1628.36	1760.19	1377.76	1401.42	1742.73
sub_397	224.268	207.408	104.549	206.684	173.567	119.481	67.8967	86.2434	99.8983	59.6661	48.2479	32.7988	69.1855	67.0052	55.4195	54.9199	51.0163	77.6294	47.5395	58.8449	62.1269	72.2176	101.058	141.971	76.6281	130.394	98.4772	121.298	107.039	93.7588	107.571	195.142	224.086	156.616	184.753	136.894	129.013	219.754	259.069	165.928	167.396	176.578	170.855	145.15	192.142	160.677	146.877	148.002	141.928	134.277	247.097	103.002	163.107	229.693
sub_398	502.956	642.25	351.068	545.698	638.69	476.606	605.744	706.717	686.273	720.409	709.772	728.593	560.201	516.322	424.408	724.048	517.307	510.586	530.721	525.258	554.421	477.483	586.484	440.419	201.75	440.807	377.337	438.326	255.972	336.119	303.727	325.122	284.762	221.392	236.097	213.873	220.342	298.637	231.883	307.602	351.228	256.693	343.338	304.783	326.376	422.062	269.89	432.729	506.396	465.335	374.73	473.769	530.187	562.997
sub_399	1480.51	1632	1169.79	1459.53	1695.21	1508.02	1740.67	1806.59	1886.88	1987.75	1820.94	1972.94	1671.82	1548.5	1745.12	2084.03	1721.45	1739.18	1329.1	1376.7	1338.38	1284.48	1506.28	1160.44	653.826	1120.6	981.879	1054.48	772.672	873.838	726.437	937.31	762.787	585.988	718.441	630.491	606.731	766.699	636.368	1059.47	1019.53	763.14	1053.28	834.132	912.143	1066.15	800.825	1033.55	1286.3	1122.1	1160.07	1205.75	1222.53	1390.2
sub_400	142.288	145.57	113.73	127.161	165.991	168.107	157.091	184.481	177.084	179.251	129.113	142.749	117.641	158.929	133.542	190.143	157.311	175.3	219.307	159.385	192.816	190.27	225.851	195.323	141.743	215.498	182.72	219.064	160.895	227.133	193.926	247.075	228.125	153.194	155.138	186.552	162.392	184.959	175.764	161.261	143.993	168.621	227.066	133.589	149.542	158.219	156.349	134.303	169.982	121.881	151.193	136.794	153.37	193.688
sub_401	225.296	191.048	259.013	195.09	220.149	206.511	223.817	218.371	245.52	268.593	187.533	218.025	180.186	261.552	278.035	262.931	297.961	247.963	266.846	265.924	252.171	313.438	352.62	312.418	244.802	281.827	300.959	308.778	221.038	284.954	270.001	320.157	309.806	294.981	269.16	274.399	233.375	236.276	248.789	220.802	251.856	234.666	340.956	184.339	189.537	205.164	183.904	189.205	214.593	161.337	192.743	162.011	179.908	176.436
sub_402	1312.72	1480.2	1260.63	1387.53	1557.96	1328.32	1325.44	1429.34	1371.93	1378.5	1121.64	1381.09	1277.21	1136.98	1285.25	1249.67	1211.48	1158.75	976.376	849.827	1015.46	851.595	1118.94	923.812	645.787	797.09	659.247	754.66	701.417	684.312	817.738	834.23	859.142	609.619	675.229	640.609	724.923	760.924	624.506	834.675	800.074	716.984	764.835	892.657	789.839	914.666	790.521	1058.78	1367.6	909.775	1090.01	968.02	900.387	1182.12
